"source_folder","nome_recomendado","nome_antigo","arquivo_original","arquivo_gif_organizado","gif_encontrado","tag_principal","tags_secundarias","descricao"
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca direta na polia baixa","Rosca direta na polia baixa","Na polia rosca - Variação 2","biceps/Na polia rosca - Variação 2.gif","rosca_direta_na_polia_baixa.gif","rosca_direta_na_polia_baixa.gif","Bíceps","Polia/Cabo | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca drag com barra","Rosca drag com barra","Com barra drag rosca","biceps/Com barra drag rosca.gif","rosca_drag_com_barra.gif","rosca_drag_com_barra.gif","Bíceps","Barra | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca inversa com barra em pé","Rosca inversa com barra em pé","Rosca de punho inversa com barra em pé","antebraço/Rosca de punho inversa com barra em pé.gif","rosca_inversa_com_barra_em_pe.gif","rosca_inversa_com_barra_em_pe.gif","Bíceps","Barra | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca martelo com garrafas de água","Rosca martelo com garrafas de água","Onda de martelo de garrafa de água","Onda de martelo de garrafa de água.gif","rosca_martelo_com_garrafas_de_agua.gif","rosca_martelo_com_garrafas_de_agua.gif","Bíceps","Halteres | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca na polia baixa com corda","Rosca na polia baixa com corda","Enrolamento de cabo de um braço","biceps/Enrolamento de cabo de um braço.gif","rosca_na_polia_baixa_com_corda.gif","rosca_na_polia_baixa_com_corda.gif","Bíceps","Polia/Cabo | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott com barra EZ","Rosca Scott com barra EZ","Z bar preacher rosca","biceps/Z bar preacher rosca.gif","rosca_scott_com_barra_ez.gif","rosca_scott_com_barra_ez.gif","Bíceps","Barra | Banco | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott com halteres","Rosca Scott com halteres","Onda de pregador com halteres","Onda de pregador com halteres.gif","rosca_scott_com_halteres.gif","rosca_scott_com_halteres.gif","Bíceps","Halteres | Banco | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott martelo com halteres","Rosca Scott martelo com halteres","Rosca scott martelo com halteres","Rosca scott martelo com halteres.gif","rosca_scott_martelo_com_halteres.gif","rosca_scott_martelo_com_halteres.gif","Bíceps","Halteres | Banco | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott na máquina","Rosca Scott na máquina","Sentado hammer rosca","biceps/Sentado hammer rosca.gif","rosca_scott_na_maquina.gif","rosca_scott_na_maquina.gif","Bíceps","Máquina | Academia","Ajuste o banco da máquina para apoiar completamente os braços. Segure as manoplas e flexione os cotovelos trazendo-as em direção aos ombros. Abaixe lentamente sem perder o contato dos braços com o apoio."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott unilateral com halter","Rosca Scott unilateral com halter","Sentado biceps rosca","biceps/Sentado biceps rosca.gif","rosca_scott_unilateral_com_halter.gif","rosca_scott_unilateral_com_halter.gif","Bíceps","Halteres | Banco | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca simultânea com halteres em pé","Rosca simultânea com halteres em pé","Com barra alternate biceps rosca - Variação 3","biceps/Com barra alternate biceps rosca - Variação 3.gif","rosca_simultanea_com_halteres_em_pe.gif","rosca_simultanea_com_halteres_em_pe.gif","Bíceps","Halteres | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Zottman","Rosca Zottman","Zottman rosca","biceps/Zottman rosca.gif","rosca_zottman.gif","rosca_zottman.gif","Bíceps","Sem aparelhos | Casa","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de ombro com elástico a 90 graus","Rotação de ombro com elástico a 90 graus","Asisted triceps dips - Variação 2","tríceps/Asisted triceps dips - Variação 2.gif","rotacao_de_ombro_com_elastico_a_90_graus.gif","rotacao_de_ombro_com_elastico_a_90_graus.gif","Ombros","Elástico | Academia","Prenda o elástico na altura do ombro e mantenha o braço elevado a aproximadamente 90 graus com o cotovelo flexionado. Gire o ombro levando o antebraço pela trajetória mostrada sem mover o cotovelo da posição. Retorne lentamente e mantenha o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de pés e tornozelos","Rotação de pés e tornozelos","Rotação dos pés e tornozelo","Rotação dos pés e tornozelo.gif","rotacao_de_pes_e_tornozelos.gif","rotacao_de_pes_e_tornozelos.gif","Mobilidade","Sem aparelhos | Casa","Execute Rotação de pés e tornozelos lentamente, percorrendo uma amplitude confortável e sem usar impulso. Mantenha o restante do corpo estável e concentre o movimento na articulação que está sendo mobilizada."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco deitado","Rotação de tronco deitado","Rotação da parte superior do corpo deitado","Rotação da parte superior do corpo deitado.gif","rotacao_de_tronco_deitado.gif","rotacao_de_tronco_deitado.gif","Abdômen/Core","Sem aparelhos | Casa","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco deitado com bola suíça","Rotação de tronco deitado com bola suíça","Side prancha rotation","abdominais/Side prancha rotation.gif","rotacao_de_tronco_deitado_com_bola_suica.gif","rotacao_de_tronco_deitado_com_bola_suica.gif","Abdômen/Core","Bola | Academia","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco em pé","Rotação de tronco em pé","Rotação em pé","Rotação em pé.gif","rotacao_de_tronco_em_pe.gif","rotacao_de_tronco_em_pe.gif","Abdômen/Core","Sem aparelhos | Casa","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco em pé com elástico","Rotação de tronco em pé com elástico","Em pé leg raise with resistance band","abdominais/Em pé leg raise with resistance band.gif","rotacao_de_tronco_em_pe_com_elastico.gif","rotacao_de_tronco_em_pe_com_elastico.gif","Abdômen/Core","Elástico | Academia","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco em pé na polia","Rotação de tronco em pé na polia","Em pé twist na máquina","abdominais/Em pé twist na máquina.gif","rotacao_de_tronco_em_pe_na_polia.gif","rotacao_de_tronco_em_pe_na_polia.gif","Abdômen/Core","Polia/Cabo | Academia","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco na máquina","Rotação de tronco na máquina","Sentado twist na máquina","abdominais/Sentado twist na máquina.gif","rotacao_de_tronco_na_maquina.gif","rotacao_de_tronco_na_maquina.gif","Abdômen/Core","Máquina | Academia","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco no cabo em pé","Rotação de tronco no cabo em pé","Torção do cabo em pé","Torção do cabo em pé.gif","rotacao_de_tronco_no_cabo_em_pe.gif","rotacao_de_tronco_no_cabo_em_pe.gif","Abdômen/Core","Polia/Cabo | Academia","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco sentado com barra","Rotação de tronco sentado com barra","Em pé straight leg raise with resistance band","abdominais/Em pé straight leg raise with resistance band.gif","rotacao_de_tronco_sentado_com_barra.gif","rotacao_de_tronco_sentado_com_barra.gif","Abdômen/Core","Barra | Academia","Sente-se no banco com a barra apoiada sobre os ombros. Mantenha o tronco ereto e gire o tórax para um lado e para o outro em amplitude confortável, deixando a pelve o mais estável possível. Faça o movimento de forma lenta, sem usar impulso."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco sentado na polia","Rotação de tronco sentado na polia","Double crunches","abdominais/Double crunches.gif","rotacao_de_tronco_sentado_na_polia.gif","rotacao_de_tronco_sentado_na_polia.gif","Abdômen/Core","Polia/Cabo | Academia","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco sentado no cabo","Rotação de tronco sentado no cabo","Sentado na polia twist - Variação 2","abdominais/Sentado na polia twist - Variação 2.gif","rotacao_de_tronco_sentado_no_cabo.gif","rotacao_de_tronco_sentado_no_cabo.gif","Abdômen/Core","Polia/Cabo | Academia","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco sentado no cabo - Variação 2","Rotação de tronco sentado no cabo - Variação 2","Sentado na polia twist","abdominais/Sentado na polia twist.gif","rotacao_de_tronco_sentado_no_cabo_variacao_2.gif","rotacao_de_tronco_sentado_no_cabo_variacao_2.gif","Abdômen/Core","Polia/Cabo | Academia","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa cubana com halteres","Rotação externa cubana com halteres","Rotação externa cubana com halteres","Rotação externa cubana com halteres.gif","rotacao_externa_cubana_com_halteres.gif","rotacao_externa_cubana_com_halteres.gif","Mobilidade","Halteres | Academia","Execute Rotação externa cubana com halteres lentamente, percorrendo uma amplitude confortável e sem usar impulso. Mantenha o restante do corpo estável e concentre o movimento na articulação que está sendo mobilizada."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro com halter apoiado no banco","Rotação externa de ombro com halter apoiado no banco","Rotação externa com halteres apoiados em banco","Rotação externa com halteres apoiados em banco.gif","rotacao_externa_de_ombro_com_halter_apoiado_no_banco.gif","rotacao_externa_de_ombro_com_halter_apoiado_no_banco.gif","Ombros","Halteres | Banco | Academia","Mantenha o cotovelo estável na posição mostrada e gire o braço a partir do ombro, sem deixar o tronco acompanhar. Use uma amplitude controlada e retorne devagar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro meio ajoelhado no cabo","Rotação externa de ombro meio ajoelhado no cabo","Rotação externa do cabo meio ajoelhado","Rotação externa do cabo meio ajoelhado.gif","rotacao_externa_de_ombro_meio_ajoelhado_no_cabo.gif","rotacao_externa_de_ombro_meio_ajoelhado_no_cabo.gif","Ombros","Polia/Cabo | Academia","Mantenha o cotovelo estável na posição mostrada e gire o braço a partir do ombro, sem deixar o tronco acompanhar. Use uma amplitude controlada e retorne devagar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro no cabo","Rotação externa de ombro no cabo","Rotação externa do ombro do cabo","Rotação externa do ombro do cabo.gif","rotacao_externa_de_ombro_no_cabo.gif","rotacao_externa_de_ombro_no_cabo.gif","Ombros","Polia/Cabo | Academia","Mantenha o cotovelo estável na posição mostrada e gire o braço a partir do ombro, sem deixar o tronco acompanhar. Use uma amplitude controlada e retorne devagar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa do quadril sentado com elástico","Rotação externa do quadril sentado com elástico","Rotação externa do quadril sentado na elástico","Rotação externa do quadril sentado na elástico.gif","rotacao_externa_do_quadril_sentado_com_elastico.gif","rotacao_externa_do_quadril_sentado_com_elastico.gif","Quadril","Elástico | Academia","Estabilize o tronco e a pelve e mova a perna no sentido mostrado em Rotação externa do quadril sentado com elástico. Faça a adução, rotação ou flexão do quadril sem inclinar o corpo para ganhar amplitude e retorne lentamente à posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa do tornozelo com elástico","Rotação externa do tornozelo com elástico","Rotação externa do pé da elástico","Rotação externa do pé da elástico.gif","rotacao_externa_do_tornozelo_com_elastico.gif","rotacao_externa_do_tornozelo_com_elastico.gif","Mobilidade","Elástico | Academia","Execute Rotação externa do tornozelo com elástico lentamente, percorrendo uma amplitude confortável e sem usar impulso. Mantenha o restante do corpo estável e concentre o movimento na articulação que está sendo mobilizada."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna de ombro no cabo","Rotação interna de ombro no cabo","Rotação interna do ombro do cabo","Rotação interna do ombro do cabo.gif","rotacao_interna_de_ombro_no_cabo.gif","rotacao_interna_de_ombro_no_cabo.gif","Ombros","Polia/Cabo | Academia","Mantenha o cotovelo estável na posição mostrada e gire o braço a partir do ombro, sem deixar o tronco acompanhar. Use uma amplitude controlada e retorne devagar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna de ombro sentado no cabo","Rotação interna de ombro sentado no cabo","Rotação interna do ombro sentado no cabo","Rotação interna do ombro sentado no cabo.gif","rotacao_interna_de_ombro_sentado_no_cabo.gif","rotacao_interna_de_ombro_sentado_no_cabo.gif","Ombros","Polia/Cabo | Academia","Mantenha o cotovelo estável na posição mostrada e gire o braço a partir do ombro, sem deixar o tronco acompanhar. Use uma amplitude controlada e retorne devagar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna do quadril sentado com elástico","Rotação interna do quadril sentado com elástico","Rotação interna do quadril sentado na elástico","Rotação interna do quadril sentado na elástico.gif","rotacao_interna_do_quadril_sentado_com_elastico.gif","rotacao_interna_do_quadril_sentado_com_elastico.gif","Quadril","Elástico | Academia","Estabilize o tronco e a pelve e mova a perna no sentido mostrado em Rotação interna do quadril sentado com elástico. Faça a adução, rotação ou flexão do quadril sem inclinar o corpo para ganhar amplitude e retorne lentamente à posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação landmine","Rotação landmine","Torção de mina terrestre","Torção de mina terrestre.gif","rotacao_landmine.gif","rotacao_landmine.gif","Abdômen/Core","Barra | Academia","Mantenha o abdômen ativo e a pelve estável. Execute a rotação — ou resista a ela, no caso do Pallof press — conduzindo os braços pela trajetória mostrada. Retorne lentamente sem deixar a lombar assumir todo o movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação torácica ajoelhado para trás","Rotação torácica ajoelhado para trás","Rotação para trás ajoelhada","Rotação para trás ajoelhada.gif","rotacao_toracica_ajoelhado_para_tras.gif","rotacao_toracica_ajoelhado_para_tras.gif","Mobilidade","Sem aparelhos | Casa","Assuma a posição mostrada e estabilize quadril e lombar. Gire a parte superior do tronco, acompanhando o movimento com o braço e o olhar. Volte lentamente e repita, buscando amplitude na região torácica sem forçar a lombar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Rotação torácica em quatro apoios","Rotação torácica em quatro apoios","Ajoelhado, rotação da coluna - Parsva balasana enfiar a remada na postura da agulha","Ajoelhado, rotação da coluna - Parsva balasana enfiar a remada na postura da agulha.gif","rotacao_toracica_em_quatro_apoios.gif","rotacao_toracica_em_quatro_apoios.gif","Mobilidade","Sem aparelhos | Casa","Assuma a posição mostrada e estabilize quadril e lombar. Gire a parte superior do tronco, acompanhando o movimento com o braço e o olhar. Volte lentamente e repita, buscando amplitude na região torácica sem forçar a lombar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto agrupado","Salto agrupado","Salto dobrado","Salto dobrado.gif","salto_agrupado.gif","salto_agrupado.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto de elevação pélvica unilateral","Salto de elevação pélvica unilateral","Salto de elevação pélvica com uma perna","Salto de elevação pélvica com uma perna.gif","salto_de_elevacao_pelvica_unilateral.gif","salto_de_elevacao_pelvica_unilateral.gif","Glúteos","Sem aparelhos | Casa","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto dividido com halteres","Salto dividido com halteres","Salto dividido com halteres","Salto dividido com halteres.gif","salto_dividido_com_halteres.gif","salto_dividido_com_halteres.gif","Corpo inteiro","Halteres | Cardio | Academia","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto em distância","Salto em distância","Salto em distância","Salto em distância.gif","salto_em_distancia.gif","salto_em_distancia.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto em distância unilateral","Salto em distância unilateral","Salto em largura unipodal","Salto em largura unipodal.gif","salto_em_distancia_unilateral.gif","salto_em_distancia_unilateral.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto em profundidade para obstáculo","Salto em profundidade para obstáculo","Salto em profundidade para salto com obstáculos","Salto em profundidade para salto com obstáculos.gif","salto_em_profundidade_para_obstaculo.gif","salto_em_profundidade_para_obstaculo.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto na caixa","Salto na caixa","O salto da caixa","O salto da caixa.gif","salto_na_caixa.gif","salto_na_caixa.gif","Corpo inteiro","Step/Caixa | Cardio | Academia","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto na caixa com uma perna","Salto na caixa com uma perna","Salto de caixa com uma perna","Salto de caixa com uma perna.gif","salto_na_caixa_com_uma_perna.gif","salto_na_caixa_com_uma_perna.gif","Corpo inteiro","Step/Caixa | Cardio | Academia","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto para trás","Salto para trás","Salto para trás","Salto para trás.gif","salto_para_tras.gif","salto_para_tras.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto pliométrico em zigue-zague","Salto pliométrico em zigue-zague","Zig zag hop pliométrico","Zig zag hop pliométrico.gif","salto_pliometrico_em_zigue_zague.gif","salto_pliometrico_em_zigue_zague.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Salto vertical com alcance","Salto vertical com alcance","005_salto_vertical_com_alcance","005_salto_vertical_com_alcance.gif","salto_vertical_com_alcance.gif","salto_vertical_com_alcance.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Saltos com joelho alto","Saltos com joelho alto","Saltos de joelho alto","Saltos de joelho alto.gif","saltos_com_joelho_alto.gif","saltos_com_joelho_alto.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Saltos de potência","Saltos de potência","Saltos de energia","Saltos de energia.gif","saltos_de_potencia.gif","saltos_de_potencia.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Assuma a posição inicial mostrada e execute o movimento de forma coordenada, mantendo o abdômen ativo e joelhos alinhados. Quando houver salto, aterrisse suavemente; quando houver deslocamento ou carga, mantenha o tronco estável durante toda a repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Scott press","Scott press","Imprensa scott","Imprensa scott.gif","scott_press.gif","scott_press.gif","Ombros","Banco | Tríceps | Academia","Comece com as mãos ou a carga na altura apropriada dos ombros e mantenha o abdômen ativo. Empurre para cima até estender os braços com controle. Desça de volta sem deixar os ombros subirem excessivamente em direção às orelhas."
"C:\Users\bruno\Downloads\Exercicios renomeados\SkiErg","SkiErg","Ergômetro de esqui","Ergômetro de esqui.gif","skierg.gif","skierg.gif","Cardio","Máquina | Academia | Corpo inteiro","Segure as alças acima da cabeça, mantenha o abdômen ativo e puxe-as para baixo usando braços, tronco e leve flexão dos quadris e joelhos. Retorne os braços para cima de forma fluida e repita em ritmo contínuo."
"C:\Users\bruno\Downloads\Exercicios renomeados\Slam com bola medicinal","Slam com bola medicinal","Bola medicinal batendo acima da cabeça","Bola medicinal batendo acima da cabeça.gif","slam_com_bola_medicinal.gif","slam_com_bola_medicinal.gif","Corpo inteiro","Bola | Cardio | Academia","Segure a bola com firmeza e use pernas, quadril e tronco para gerar força na direção mostrada. Lance ou bata a bola seguindo a trajetória do GIF. Recupere a posição de forma controlada antes da próxima repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Snatch balance","Snatch balance","Levantamento de equilíbrio","Levantamento de equilíbrio.gif","snatch_balance.gif","snatch_balance.gif","Corpo inteiro","Barra | Academia","Inicie com postura firme, abdômen ativo e a carga próxima ao corpo. Gere força com pernas e quadril e conduza a carga pela trajetória mostrada até a posição final. Estabilize o peso antes de retornar e controle cada etapa do movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Snatch com barra","Snatch com barra","Snatch com barra","Snatch com barra.gif","snatch_com_barra.gif","snatch_com_barra.gif","Corpo inteiro","Barra | Academia","Inicie com postura firme, abdômen ativo e a carga próxima ao corpo. Gere força com pernas e quadril e conduza a carga pela trajetória mostrada até a posição final. Estabilize o peso antes de retornar e controle cada etapa do movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Snatch unilateral com halter","Snatch unilateral com halter","Snatch com halteres com um braço","Snatch com halteres com um braço.gif","snatch_unilateral_com_halter.gif","snatch_unilateral_com_halter.gif","Corpo inteiro","Halteres | Academia","Inicie com postura firme, abdômen ativo e a carga próxima ao corpo. Gere força com pernas e quadril e conduza a carga pela trajetória mostrada até a posição final. Estabilize o peso antes de retornar e controle cada etapa do movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Socos","Socos","Socos","Socos.gif","socos.gif","socos.gif","Cardio","Sem aparelhos | Casa | Corpo inteiro","Assuma uma base estável, mantenha as mãos protegendo o rosto e o abdômen ativo. Execute o golpe mostrado girando quadril e tronco de forma coordenada, sem travar completamente as articulações. Retorne rapidamente à posição de guarda."
"C:\Users\bruno\Downloads\Exercicios renomeados\Sprint na bicicleta ergométrica","Sprint na bicicleta ergométrica","Corrida de bicicleta estacionária","Corrida de bicicleta estacionária.gif","sprint_na_bicicleta_ergometrica.gif","sprint_na_bicicleta_ergometrica.gif","Cardio","Máquina | Bicicleta | Academia","Ajuste o banco para que o joelho permaneça levemente flexionado no ponto mais baixo do pedal. Pedale com os joelhos alinhados aos pés e o tronco estável, mantendo uma cadência contínua. Ajuste resistência e ritmo à intensidade desejada."
"C:\Users\bruno\Downloads\Exercicios renomeados\Squat thrust (agachamento para prancha)","Squat thrust (agachamento para prancha)","Saltos instantâneos","Saltos instantâneos.gif","squat_thrust_agachamento_para_prancha.gif","squat_thrust_agachamento_para_prancha.gif","Corpo inteiro","Cardio | Sem aparelhos | Casa","Comece em pé, agache e apoie as mãos no chão. Leve os pés para trás até a posição de prancha, mantendo o abdômen firme. Traga os pés de volta para perto das mãos e levante-se para completar a repetição, mantendo o movimento coordenado."
